country;group;week;zscore
Cyprus;Total;2022-34;-0.65
Cyprus;Total;2022-35;0.64
Cyprus;Total;2022-36;-0.48
Cyprus;Total;2022-37;0.87
Cyprus;Total;2022-38;-1.11
Cyprus;Total;2022-39;0.17
Cyprus;Total;2022-40;2.24
Cyprus;Total;2022-41;-1.59
Cyprus;Total;2022-42;-0.99
Cyprus;Total;2022-43;1.02
Cyprus;Total;2022-44;1.53
Cyprus;Total;2022-45;0.36
Cyprus;Total;2022-46;2.62
Cyprus;Total;2022-47;0.1
Cyprus;Total;2022-48;1.82
Cyprus;Total;2022-49;0.59
Cyprus;Total;2022-50;1.07
Cyprus;Total;2022-51;1.2
Cyprus;Total;2022-52;3.3
Cyprus;Total;2023-01;2.19
Cyprus;Total;2023-02;2.4
Cyprus;Total;2023-03;1.38
Cyprus;Total;2023-04;1.81
Cyprus;Total;2023-05;1.61
Cyprus;Total;2023-06;2.71
Cyprus;Total;2023-07;2.22
Cyprus;Total;2023-08;3.9
Cyprus;Total;2023-09;3.27
Cyprus;Total;2023-10;1.42
Cyprus;Total;2023-11;0.57
Cyprus;Total;2023-12;0.27
Cyprus;Total;2023-13;-1.19
Cyprus;Total;2023-14;-0.19
Cyprus;Total;2023-15;-0.75
Cyprus;Total;2023-16;-0.27
Cyprus;Total;2023-17;0.91
Cyprus;Total;2023-18;-0.51
Cyprus;Total;2023-19;-0.34
Cyprus;Total;2023-20;-0.34
Cyprus;Total;2023-21;-0.25
Cyprus;Total;2023-22;-0.92
Cyprus;Total;2023-23;0.96
Cyprus;Total;2023-24;0.22
Cyprus;Total;2023-25;-0.2
Cyprus;Total;2023-26;0.34
Cyprus;Total;2023-27;-0.18
Cyprus;Total;2023-28;1.3
Cyprus;Total;2023-29;2.55
Cyprus;Total;2023-30;2.34
Cyprus;Total;2023-31;-0.34
Cyprus;Total;2023-32;0.31
Cyprus;Total;2023-33;0.54
Cyprus;Total;2023-34;-0.05
Cyprus;Total;2023-35;0.41
Cyprus;Total;2023-36;-0.46
Cyprus;Total;2023-37;-0.51
Cyprus;Total;2023-38;1.37
Cyprus;Total;2023-39;-0.31
Cyprus;Total;2023-40;0.43
Cyprus;Total;2023-41;-0.14
Cyprus;Total;2023-42;0.81
Cyprus;Total;2023-43;-0.07
Cyprus;Total;2023-44;-0.72
Cyprus;Total;2023-45;-0.33
Cyprus;Total;2023-46;-0.19
Cyprus;Total;2023-47;-0.73
Cyprus;Total;2023-48;0.24
Cyprus;Total;2023-49;0.23
Cyprus;Total;2023-50;0.57
Cyprus;Total;2023-51;0.01
Cyprus;Total;2023-52;1.64
Cyprus;Total;2024-01;1.77
Cyprus;Total;2024-02;1
Cyprus;Total;2024-03;2.06
Cyprus;Total;2024-04;2.22
Cyprus;Total;2024-05;1.76
Cyprus;Total;2024-06;0.92
Cyprus;Total;2024-07;-0.01
Cyprus;Total;2024-08;0.28
Cyprus;Total;2024-09;0.44
Cyprus;Total;2024-10;0.07
Cyprus;Total;2024-11;-0.68
Cyprus;Total;2024-12;-1.01
Cyprus;Total;2024-13;-0.96
Cyprus;Total;2024-14;-0.52
Cyprus;Total;2024-15;-1.07
Cyprus;Total;2024-16;-1
Cyprus;Total;2024-17;-1.33
Cyprus;Total;2024-18;-1.42
Cyprus;Total;2024-19;0.51
Cyprus;Total;2024-20;-0.68
Cyprus;Total;2024-21;-0.59
Cyprus;Total;2024-22;-1.94
Cyprus;Total;2024-23;0.85
Cyprus;Total;2024-24;2.15
Cyprus;Total;2024-25;0.19
Cyprus;Total;2024-26;-0.32
Cyprus;Total;2024-27;-0.1
Cyprus;Total;2024-28;1.82
Cyprus;Total;2024-29;2.59
Cyprus;Total;2024-30;2.09
Cyprus;Total;2024-31;0.55
Cyprus;Total;2024-32;1.49
Cyprus;Total;2024-33;0.7
Cyprus;Total;2024-34;1.62
Cyprus;Total;2024-35;-0.31
Cyprus;Total;2024-36;-0.69
Cyprus;Total;2024-37;0.88
Cyprus;Total;2024-38;1.21
Cyprus;Total;2024-39;0.11
Cyprus;Total;2024-40;-1.44
Cyprus;Total;2024-41;0.2
Cyprus;Total;2024-42;-0.77
Cyprus;Total;2024-43;-0.14
Cyprus;Total;2024-44;-0.7
Cyprus;Total;2024-45;1.23
Cyprus;Total;2024-46;0.25
Cyprus;Total;2024-47;-1.27
Cyprus;Total;2024-48;0.24
Cyprus;Total;2024-49;0.92
Cyprus;Total;2024-50;0.5
Denmark;Total;2018-52;-1.25
Denmark;Total;2019-01;1.4
Denmark;Total;2019-02;1.7
Denmark;Total;2019-03;1.16
Denmark;Total;2019-04;0.11
Denmark;Total;2019-05;2.99
Denmark;Total;2019-06;4.03
Denmark;Total;2019-07;2.53
Denmark;Total;2019-08;0.97
Denmark;Total;2019-09;0.37
Denmark;Total;2019-10;-0.5
Denmark;Total;2019-11;0.45
Denmark;Total;2019-12;-0.67
Denmark;Total;2019-13;-0.76
Denmark;Total;2019-14;0.75
Denmark;Total;2019-15;-0.81
Denmark;Total;2019-16;0.4
Denmark;Total;2019-17;-0.3
Denmark;Total;2019-18;0.54
Denmark;Total;2019-19;0.39
Denmark;Total;2019-20;-1.17
Denmark;Total;2019-21;-0.8
Denmark;Total;2019-22;-0.52
Denmark;Total;2019-23;0.31
Denmark;Total;2019-24;-0.33
Denmark;Total;2019-25;1.32
Denmark;Total;2019-26;0.88
Denmark;Total;2019-27;-1.26
Denmark;Total;2019-28;-0.64
Denmark;Total;2019-29;0.24
Denmark;Total;2019-30;0.37
Denmark;Total;2019-31;-0.23
Denmark;Total;2019-32;-0.7
Denmark;Total;2019-33;-1.12
Denmark;Total;2019-34;0.8
Denmark;Total;2019-35;0.56
Denmark;Total;2019-36;0.3
Denmark;Total;2019-37;-0.25
Denmark;Total;2019-38;1
Denmark;Total;2019-39;0.58
Denmark;Total;2019-40;-0.58
Denmark;Total;2019-41;1
Denmark;Total;2019-42;-0.73
Denmark;Total;2019-43;0.17
Denmark;Total;2019-44;-1.51
Denmark;Total;2019-45;0.39
Denmark;Total;2019-46;-0.24
Denmark;Total;2019-47;0.3
Denmark;Total;2019-48;1.23
Denmark;Total;2019-49;1.17
Denmark;Total;2019-50;0.64
Denmark;Total;2019-51;-0.38
Denmark;Total;2019-52;-0.76
Denmark;Total;2020-01;0.96
Denmark;Total;2020-02;1.37
Denmark;Total;2020-03;-0.59
Denmark;Total;2020-04;-1.26
Denmark;Total;2020-05;-0.08
Denmark;Total;2020-06;-0.28
Denmark;Total;2020-07;-0.89
Denmark;Total;2020-08;-1.3
Denmark;Total;2020-09;-1.6
Denmark;Total;2020-10;-0.71
Denmark;Total;2020-11;0.15
Denmark;Total;2020-12;1.68
Denmark;Total;2020-13;1.35
Denmark;Total;2020-14;2.7
Denmark;Total;2020-15;2.5
Denmark;Total;2020-16;1.15
Denmark;Total;2020-17;1.27
Denmark;Total;2020-18;0.22
Denmark;Total;2020-19;-0.01
Denmark;Total;2020-20;-1.87
Denmark;Total;2020-21;-1.09
Denmark;Total;2020-22;-1.19
Denmark;Total;2020-23;-1.19
Denmark;Total;2020-24;0.09
Denmark;Total;2020-25;-1.33
Denmark;Total;2020-26;-0.17
Denmark;Total;2020-27;0.51
Denmark;Total;2020-28;-0.69
Denmark;Total;2020-29;1.25
Denmark;Total;2020-30;-0.81
Denmark;Total;2020-31;0.32
Denmark;Total;2020-32;-0.79
Denmark;Total;2020-33;0.41
Denmark;Total;2020-34;0.4
Denmark;Total;2020-35;-0.85
Denmark;Total;2020-36;0.97
Denmark;Total;2020-37;0.11
Denmark;Total;2020-38;1.93
Denmark;Total;2020-39;-0.85
Denmark;Total;2020-40;-0.29
Denmark;Total;2020-41;-2.22
Denmark;Total;2020-42;-0.58
Denmark;Total;2020-43;1.91
Denmark;Total;2020-44;-1.36
Denmark;Total;2020-45;-0.22
Denmark;Total;2020-46;1.33
Denmark;Total;2020-47;1.02
Denmark;Total;2020-48;0.9
Denmark;Total;2020-49;0.82
Denmark;Total;2020-50;0.8
Denmark;Total;2020-51;4.55
Denmark;Total;2020-52;3.08
Denmark;Total;2020-53;4.17
Denmark;Total;2021-01;2.93
Denmark;Total;2021-02;3.11
Denmark;Total;2021-03;4.39
Denmark;Total;2021-04;2.73
Denmark;Total;2021-05;2.77
Denmark;Total;2021-06;0.52
Denmark;Total;2021-07;-0.99
Denmark;Total;2021-08;-2.98
Denmark;Total;2021-09;-2.93
Denmark;Total;2021-10;-0.77
Denmark;Total;2021-11;-2.92
Denmark;Total;2021-12;-1.14
Denmark;Total;2021-13;-2.45
Denmark;Total;2021-14;-2.26
Denmark;Total;2021-15;-0.99
Denmark;Total;2021-16;0.25
Denmark;Total;2021-17;-0.81
Denmark;Total;2021-18;1.85
Denmark;Total;2021-19;0.14
Denmark;Total;2021-20;0.46
Denmark;Total;2021-21;0.08
Denmark;Total;2021-22;0.21
Denmark;Total;2021-23;1.1
Denmark;Total;2021-24;0.02
Denmark;Total;2021-25;-0.07
Denmark;Total;2021-26;1.79
Denmark;Total;2021-27;-1.14
Denmark;Total;2021-28;2.25
Denmark;Total;2021-29;1.62
Denmark;Total;2021-30;2.1
Denmark;Total;2021-31;3.78
Denmark;Total;2021-32;2.27
Denmark;Total;2021-33;1.47
Denmark;Total;2021-34;1.64
Denmark;Total;2021-35;1.44
Denmark;Total;2021-36;2.5
Denmark;Total;2021-37;1.3
Denmark;Total;2021-38;1.05
Denmark;Total;2021-39;3.03
Denmark;Total;2021-40;1.22
Denmark;Total;2021-41;3.46
Denmark;Total;2021-42;2.27
Denmark;Total;2021-43;2.35
Denmark;Total;2021-44;2.11
Denmark;Total;2021-45;2.26
Denmark;Total;2021-46;1.7
Denmark;Total;2021-47;3.39
Denmark;Total;2021-48;3.41
Denmark;Total;2021-49;4.53
Denmark;Total;2021-50;4.08
Denmark;Total;2021-51;4.36
Denmark;Total;2021-52;4.32
Denmark;Total;2022-01;5.81
Denmark;Total;2022-02;2.18
Denmark;Total;2022-03;1.62
Denmark;Total;2022-04;1.34
Denmark;Total;2022-05;2.4
Denmark;Total;2022-06;3.82
Denmark;Total;2022-07;3.64
Denmark;Total;2022-08;3.29
Denmark;Total;2022-09;3.02
Denmark;Total;2022-10;3.09
Denmark;Total;2022-11;1.99
Denmark;Total;2022-12;3.14
Denmark;Total;2022-13;2.66
Denmark;Total;2022-14;3.05
Denmark;Total;2022-15;2.01
Denmark;Total;2022-16;0.25
Denmark;Total;2022-17;1.74
Denmark;Total;2022-18;1.15
Denmark;Total;2022-19;-0.87
Denmark;Total;2022-20;0.76
Denmark;Total;2022-21;-1.12
Denmark;Total;2022-22;0.82
Denmark;Total;2022-23;0.63
Denmark;Total;2022-24;0.82
Denmark;Total;2022-25;2.9
Denmark;Total;2022-26;3.27
Denmark;Total;2022-27;1.05
Denmark;Total;2022-28;0.8
Denmark;Total;2022-29;3.07
Denmark;Total;2022-30;1.68
Denmark;Total;2022-31;2.6
Denmark;Total;2022-32;1.81
Denmark;Total;2022-33;3.95
Denmark;Total;2022-34;3.08
Denmark;Total;2022-35;-0.19
Denmark;Total;2022-36;1.16
Denmark;Total;2022-37;0.25
Denmark;Total;2022-38;0.57
Denmark;Total;2022-39;1.71
Denmark;Total;2022-40;2.94
Denmark;Total;2022-41;0.98
Denmark;Total;2022-42;2.26
Denmark;Total;2022-43;1.54
Denmark;Total;2022-44;-1.44
Denmark;Total;2022-45;0.27
Denmark;Total;2022-46;-0.4
Denmark;Total;2022-47;1.46
Denmark;Total;2022-48;1.88
Denmark;Total;2022-49;2.3
Denmark;Total;2022-50;5.58
Denmark;Total;2022-51;7.13
Denmark;Total;2022-52;6.49
Denmark;Total;2023-01;5.48
Denmark;Total;2023-02;4.16
Denmark;Total;2023-03;0.97
Denmark;Total;2023-04;0.21
Denmark;Total;2023-05;1.22
Denmark;Total;2023-06;-0.1
Denmark;Total;2023-07;0.42
Denmark;Total;2023-08;1.38
Denmark;Total;2023-09;-0.19
Denmark;Total;2023-10;2.13
Denmark;Total;2023-11;1.76
Denmark;Total;2023-12;0.6
Denmark;Total;2023-13;0.1
Denmark;Total;2023-14;2.11
Denmark;Total;2023-15;0.96
Denmark;Total;2023-16;1.18
Denmark;Total;2023-17;1.1
Denmark;Total;2023-18;0.9
Denmark;Total;2023-19;2.11
Denmark;Total;2023-20;0.07
Denmark;Total;2023-21;-0.62
Denmark;Total;2023-22;-1.05
Denmark;Total;2023-23;-0.16
Denmark;Total;2023-24;0.25
Denmark;Total;2023-25;1.53
Denmark;Total;2023-26;-2.1
Denmark;Total;2023-27;1.7
Denmark;Total;2023-28;1.25
Denmark;Total;2023-29;0.08
Denmark;Total;2023-30;0.62
Denmark;Total;2023-31;0.13
Denmark;Total;2023-32;0.47
Denmark;Total;2023-33;0.25
Denmark;Total;2023-34;-0.21
Denmark;Total;2023-35;-0.19
Denmark;Total;2023-36;2.38
Denmark;Total;2023-37;0.48
Denmark;Total;2023-38;-0.79
Denmark;Total;2023-39;0.82
Denmark;Total;2023-40;-0.23
Denmark;Total;2023-41;0.51
Denmark;Total;2023-42;0.5
Denmark;Total;2023-43;1.38
Denmark;Total;2023-44;3.01
Denmark;Total;2023-45;0.83
Denmark;Total;2023-46;1.5
Denmark;Total;2023-47;1.25
Denmark;Total;2023-48;2.32
Denmark;Total;2023-49;3.42
Denmark;Total;2023-50;5.37
Denmark;Total;2023-51;4.98
Denmark;Total;2023-52;3.5
Denmark;Total;2024-01;1.97
Denmark;Total;2024-02;5.09
Denmark;Total;2024-03;2.8
Denmark;Total;2024-04;0.27
Denmark;Total;2024-05;0.63
Denmark;Total;2024-06;1.88
Denmark;Total;2024-07;1.22
Denmark;Total;2024-08;-0.98
Denmark;Total;2024-09;-0.92
Denmark;Total;2024-10;-0.53
Denmark;Total;2024-11;-0.55
Denmark;Total;2024-12;-1.52
Denmark;Total;2024-13;-1.81
Denmark;Total;2024-14;-1.08
Denmark;Total;2024-15;0.76
Denmark;Total;2024-16;-0.57
Denmark;Total;2024-17;0.12
Denmark;Total;2024-18;-0.71
Denmark;Total;2024-19;-2.37
Denmark;Total;2024-20;-1.38
Denmark;Total;2024-21;0.1
Denmark;Total;2024-22;-0.16
Denmark;Total;2024-23;-2.42
Denmark;Total;2024-24;-0.58
Denmark;Total;2024-25;-0.71
Denmark;Total;2024-26;0.56
Denmark;Total;2024-27;-0.14
Denmark;Total;2024-28;0.98
Denmark;Total;2024-29;0.51
Denmark;Total;2024-30;-0.36
Denmark;Total;2024-31;1.08
Denmark;Total;2024-32;0.78
Denmark;Total;2024-33;-0.1
Denmark;Total;2024-34;0.07
Denmark;Total;2024-35;0.47
Denmark;Total;2024-36;1.85
Denmark;Total;2024-37;-1.05
Denmark;Total;2024-38;0.2
Denmark;Total;2024-39;-0.06
Denmark;Total;2024-40;0.08
Denmark;Total;2024-41;1.9
Denmark;Total;2024-42;0.5
Denmark;Total;2024-43;0.37
Denmark;Total;2024-44;-0.68
Denmark;Total;2024-45;-1.44
Denmark;Total;2024-46;2.74
Denmark;Total;2024-47;1.03
Denmark;Total;2024-48;1.35
Denmark;Total;2024-49;0.32
Denmark;Total;2024-50;0.69
Estonia;Total;2018-52;0.26
Estonia;Total;2019-01;0.85
Estonia;Total;2019-02;0.22
Estonia;Total;2019-03;1.63
Estonia;Total;2019-04;-0.25
Estonia;Total;2019-05;-0.36
Estonia;Total;2019-06;-0.13
Estonia;Total;2019-07;-0.52
Estonia;Total;2019-08;-0.21
Estonia;Total;2019-09;-0.08
Estonia;Total;2019-10;-0.71
Estonia;Total;2019-11;-1.15
Estonia;Total;2019-12;-0.63
Estonia;Total;2019-13;-0.75
Estonia;Total;2019-14;-2.21
Estonia;Total;2019-15;-0.75
Estonia;Total;2019-16;-0.02
Estonia;Total;2019-17;-0.49
Estonia;Total;2019-18;0.54
Estonia;Total;2019-19;-0.57
Estonia;Total;2019-20;1.56
Estonia;Total;2019-21;1.07
Estonia;Total;2019-22;-0.17
Estonia;Total;2019-23;0.89
Estonia;Total;2019-24;-1
Estonia;Total;2019-25;0.4
Estonia;Total;2019-26;-0.25
Estonia;Total;2019-27;-0.42
Estonia;Total;2019-28;0.46
Estonia;Total;2019-29;0.97
Estonia;Total;2019-30;2.43
Estonia;Total;2019-31;-0.64
Estonia;Total;2019-32;0.21
Estonia;Total;2019-33;2.56
Estonia;Total;2019-34;-0.86
Estonia;Total;2019-35;-0.21
Estonia;Total;2019-36;-0.52
Estonia;Total;2019-37;-1.05
Estonia;Total;2019-38;-0.11
Estonia;Total;2019-39;-0.02
Estonia;Total;2019-40;0.95
Estonia;Total;2019-41;-1.45
Estonia;Total;2019-42;-0.12
Estonia;Total;2019-43;-0.12
Estonia;Total;2019-44;-0.54
Estonia;Total;2019-45;-1.61
Estonia;Total;2019-46;-0.93
Estonia;Total;2019-47;-0.55
Estonia;Total;2019-48;-1.14
Estonia;Total;2019-49;0.06
Estonia;Total;2019-50;-0.87
Estonia;Total;2019-51;-0.84
Estonia;Total;2019-52;-1.22
Estonia;Total;2020-01;-1.56
Estonia;Total;2020-02;-0.24
Estonia;Total;2020-03;-0.98
Estonia;Total;2020-04;-1.28
Estonia;Total;2020-05;-0.95
Estonia;Total;2020-06;-2.43
Estonia;Total;2020-07;-0.4
Estonia;Total;2020-08;0.15
Estonia;Total;2020-09;-0.49
Estonia;Total;2020-10;-1.1
Estonia;Total;2020-11;0.85
Estonia;Total;2020-12;-0.39
Estonia;Total;2020-13;0.5
Estonia;Total;2020-14;0.23
Estonia;Total;2020-15;0.15
Estonia;Total;2020-16;0.15
Estonia;Total;2020-17;1.02
Estonia;Total;2020-18;0.39
Estonia;Total;2020-19;0.71
Estonia;Total;2020-20;-0.16
Estonia;Total;2020-21;-0.28
Estonia;Total;2020-22;1.08
Estonia;Total;2020-23;-0.42
Estonia;Total;2020-24;0
Estonia;Total;2020-25;0.36
Estonia;Total;2020-26;0.69
Estonia;Total;2020-27;-0.06
Estonia;Total;2020-28;0.19
Estonia;Total;2020-29;0.56
Estonia;Total;2020-30;1.48
Estonia;Total;2020-31;1.65
Estonia;Total;2020-32;0.77
Estonia;Total;2020-33;1.2
Estonia;Total;2020-34;-0.27
Estonia;Total;2020-35;1.14
Estonia;Total;2020-36;0.26
Estonia;Total;2020-37;-0.9
Estonia;Total;2020-38;1.52
Estonia;Total;2020-39;2.11
Estonia;Total;2020-40;0.87
Estonia;Total;2020-41;-0.75
Estonia;Total;2020-42;0.73
Estonia;Total;2020-43;0.31
Estonia;Total;2020-44;-1.63
Estonia;Total;2020-45;-0.86
Estonia;Total;2020-46;-0.8
Estonia;Total;2020-47;0.11
Estonia;Total;2020-48;0.68
Estonia;Total;2020-49;0.6
Estonia;Total;2020-50;0.87
Estonia;Total;2020-51;0.62
Estonia;Total;2020-52;1.15
Estonia;Total;2020-53;1.09
Estonia;Total;2021-01;1.63
Estonia;Total;2021-02;2.11
Estonia;Total;2021-03;2.71
Estonia;Total;2021-04;0.58
Estonia;Total;2021-05;0.5
Estonia;Total;2021-06;1.69
Estonia;Total;2021-07;0.34
Estonia;Total;2021-08;2.86
Estonia;Total;2021-09;3.68
Estonia;Total;2021-10;3.9
Estonia;Total;2021-11;3.83
Estonia;Total;2021-12;3.29
Estonia;Total;2021-13;4.03
Estonia;Total;2021-14;3.98
Estonia;Total;2021-15;3.46
Estonia;Total;2021-16;2.74
Estonia;Total;2021-17;0.79
Estonia;Total;2021-18;2.09
Estonia;Total;2021-19;2.6
Estonia;Total;2021-20;1.44
Estonia;Total;2021-21;1.79
Estonia;Total;2021-22;0.99
Estonia;Total;2021-23;1.07
Estonia;Total;2021-24;1.23
Estonia;Total;2021-25;5.53
Estonia;Total;2021-26;1.77
Estonia;Total;2021-27;4.41
Estonia;Total;2021-28;2.05
Estonia;Total;2021-29;0.31
Estonia;Total;2021-30;0.59
Estonia;Total;2021-31;1.8
Estonia;Total;2021-32;1.61
Estonia;Total;2021-33;0.74
Estonia;Total;2021-34;0.94
Estonia;Total;2021-35;2.06
Estonia;Total;2021-36;2.9
Estonia;Total;2021-37;0.53
Estonia;Total;2021-38;2.98
Estonia;Total;2021-39;2.45
Estonia;Total;2021-40;2.31
Estonia;Total;2021-41;2.61
Estonia;Total;2021-42;2.59
Estonia;Total;2021-43;4.9
Estonia;Total;2021-44;4.79
Estonia;Total;2021-45;3.47
Estonia;Total;2021-46;3.46
Estonia;Total;2021-47;3.88
Estonia;Total;2021-48;1.63
Estonia;Total;2021-49;2.27
Estonia;Total;2021-50;1.6
Estonia;Total;2021-51;1.71
Estonia;Total;2021-52;2.26
Estonia;Total;2022-01;1.72
Estonia;Total;2022-02;1.45
Estonia;Total;2022-03;-0.07
Estonia;Total;2022-04;0.43
Estonia;Total;2022-05;1.93
Estonia;Total;2022-06;1.3
Estonia;Total;2022-07;3.42
Estonia;Total;2022-08;4.02
Estonia;Total;2022-09;2.71
Estonia;Total;2022-10;2.09
Estonia;Total;2022-11;1.7
Estonia;Total;2022-12;1.22
Estonia;Total;2022-13;0.63
Estonia;Total;2022-14;-0.02
Estonia;Total;2022-15;-0.43
Estonia;Total;2022-16;0.58
Estonia;Total;2022-17;-1.06
Estonia;Total;2022-18;0.54
Estonia;Total;2022-19;1.34
Estonia;Total;2022-20;-0.15
Estonia;Total;2022-21;-0.32
Estonia;Total;2022-22;0.12
Estonia;Total;2022-23;2.15
Estonia;Total;2022-24;0.76
Estonia;Total;2022-25;2.72
Estonia;Total;2022-26;3.34
Estonia;Total;2022-27;2.03
Estonia;Total;2022-28;1.03
Estonia;Total;2022-29;1.24
Estonia;Total;2022-30;2.12
Estonia;Total;2022-31;2.28
Estonia;Total;2022-32;0.36
Estonia;Total;2022-33;2.04
Estonia;Total;2022-34;1.36
Estonia;Total;2022-35;0.11
Estonia;Total;2022-36;0.62
Estonia;Total;2022-37;2.72
Estonia;Total;2022-38;1.28
Estonia;Total;2022-39;3.17
Estonia;Total;2022-40;0.84
Estonia;Total;2022-41;0.98
Estonia;Total;2022-42;-1.05
Estonia;Total;2022-43;0.82
Estonia;Total;2022-44;1.77
Estonia;Total;2022-45;0.78
Estonia;Total;2022-46;0.98
Estonia;Total;2022-47;-1.11
Estonia;Total;2022-48;-0.17
Estonia;Total;2022-49;1.7
Estonia;Total;2022-50;2.72
Estonia;Total;2022-51;1.54
Estonia;Total;2022-52;2.87
Estonia;Total;2023-01;1.89
Estonia;Total;2023-02;2.53
Estonia;Total;2023-03;1.27
Estonia;Total;2023-04;-0.14
Estonia;Total;2023-05;-0.9
Estonia;Total;2023-06;-1.18
Estonia;Total;2023-07;-0.18
Estonia;Total;2023-08;-1.52
Estonia;Total;2023-09;-1.65
Estonia;Total;2023-10;-0.92
Estonia;Total;2023-11;-1.57
Estonia;Total;2023-12;-1.58
Estonia;Total;2023-13;-0.42
Estonia;Total;2023-14;-1.48
Estonia;Total;2023-15;-0.58
Estonia;Total;2023-16;0.92
Estonia;Total;2023-17;0.48
Estonia;Total;2023-18;-0.03
Estonia;Total;2023-19;0.48
Estonia;Total;2023-20;0.18
Estonia;Total;2023-21;-1.36
Estonia;Total;2023-22;0.64
Estonia;Total;2023-23;1.3
Estonia;Total;2023-24;1.37
Estonia;Total;2023-25;1.85
Estonia;Total;2023-26;-1.5
Estonia;Total;2023-27;-0.54
Estonia;Total;2023-28;0.09
Estonia;Total;2023-29;0.83
Estonia;Total;2023-30;-0.95
Estonia;Total;2023-31;-0.04
Estonia;Total;2023-32;-0.91
Estonia;Total;2023-33;0.53
Estonia;Total;2023-34;-0.37
Estonia;Total;2023-35;-0.23
Estonia;Total;2023-36;0.38
Estonia;Total;2023-37;-1.67
Estonia;Total;2023-38;-0.73
Estonia;Total;2023-39;-1.14
Estonia;Total;2023-40;-1.36
Estonia;Total;2023-41;1.16
Estonia;Total;2023-42;1.65
Estonia;Total;2023-43;0.45
Estonia;Total;2023-44;0.31
Estonia;Total;2023-45;-0.15
Estonia;Total;2023-46;0.59
Estonia;Total;2023-47;-0.49
Estonia;Total;2023-48;-0.17
Estonia;Total;2023-49;0.76
Estonia;Total;2023-50;1.07
Estonia;Total;2023-51;3.04
Estonia;Total;2023-52;0.88
Estonia;Total;2024-01;1.07
Estonia;Total;2024-02;1.31
Estonia;Total;2024-03;2.08
Estonia;Total;2024-04;0.71
Estonia;Total;2024-05;-0.19
Estonia;Total;2024-06;-0.78
Estonia;Total;2024-07;-0.03
Estonia;Total;2024-08;-0.9
Estonia;Total;2024-09;-0.49
Estonia;Total;2024-10;-2.27
Estonia;Total;2024-11;-1.01
Estonia;Total;2024-12;0.13
Estonia;Total;2024-13;-1.22
Estonia;Total;2024-14;-1.25
Estonia;Total;2024-15;0.21
Estonia;Total;2024-16;-0.78
Estonia;Total;2024-17;-1.07
Estonia;Total;2024-18;-2.01
Estonia;Total;2024-19;-0.19
Estonia;Total;2024-20;0.45
Estonia;Total;2024-21;-0.38
Estonia;Total;2024-22;-1.65
Estonia;Total;2024-23;-1.06
Estonia;Total;2024-24;-1.48
Estonia;Total;2024-25;1.75
Estonia;Total;2024-26;1.28
Estonia;Total;2024-27;-0.86
Estonia;Total;2024-28;0.59
Estonia;Total;2024-29;-1.17
Estonia;Total;2024-30;-1.71
Estonia;Total;2024-31;-0.49
Estonia;Total;2024-32;0.14
Estonia;Total;2024-33;0.75
Estonia;Total;2024-34;-0.47
Estonia;Total;2024-35;1
Estonia;Total;2024-36;-1.03
Estonia;Total;2024-37;-1.71
Estonia;Total;2024-38;-0.97
Estonia;Total;2024-39;1.61
Estonia;Total;2024-40;0.42
Estonia;Total;2024-41;1.3
Estonia;Total;2024-42;-0.41
Estonia;Total;2024-43;0.59
Estonia;Total;2024-44;1.02
Estonia;Total;2024-45;0.16
Estonia;Total;2024-46;-1.49
Estonia;Total;2024-47;1.02
Estonia;Total;2024-48;-1.42
Estonia;Total;2024-49;-2.58
Estonia;Total;2024-50;-1.15
Finland;Total;2018-52;0.37
Finland;Total;2019-01;0.59
Finland;Total;2019-02;-0.78
Finland;Total;2019-03;-0.1
Finland;Total;2019-04;-0.61
Finland;Total;2019-05;-0.5
Finland;Total;2019-06;-0.01
Finland;Total;2019-07;-1.11
Finland;Total;2019-08;-1.48
Finland;Total;2019-09;-1.2
Finland;Total;2019-10;-0.82
Finland;Total;2019-11;0.44
Finland;Total;2019-12;-1.05
Finland;Total;2019-13;-0.48
Finland;Total;2019-14;-0.93
Finland;Total;2019-15;-0.26
Finland;Total;2019-16;-0.63
Finland;Total;2019-17;-0.79
Finland;Total;2019-18;0.99
Finland;Total;2019-19;-0.89
Finland;Total;2019-20;-0.29
Finland;Total;2019-21;-1.31
Finland;Total;2019-22;-1.3
Finland;Total;2019-23;1.24
Finland;Total;2019-24;-0.72
Finland;Total;2019-25;-0.11
Finland;Total;2019-26;-1.2
Finland;Total;2019-27;-0.18
Finland;Total;2019-28;0.44
Finland;Total;2019-29;0.15
Finland;Total;2019-30;1.13
Finland;Total;2019-31;-0.7
Finland;Total;2019-32;-0.12
Finland;Total;2019-33;-0.89
Finland;Total;2019-34;0.25
Finland;Total;2019-35;-0.36
Finland;Total;2019-36;-0.15
Finland;Total;2019-37;-0.27
Finland;Total;2019-38;-0.21
Finland;Total;2019-39;0.25
Finland;Total;2019-40;0.09
Finland;Total;2019-41;0.52
Finland;Total;2019-42;-0.4
Finland;Total;2019-43;-0.09
Finland;Total;2019-44;0.04
